,Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated
3098,25/05/2021,Jammu and Kashmir,3050427.0,294632.0,1460.0,2510205.0,540222.0,1459222.0,1050527.0,456.0,36470.0,3013957.0,0.0,112.0,1389006.880239521,1834675.9820359282,1268337.0598802394,331602.0,1308283.0,870132.0,134941971.0,115668447.0,46462.0,2510205.0
3099,26/05/2021,Jammu and Kashmir,3094817.0,273153.0,1256.0,2554226.0,540591.0,1487647.0,1066112.0,467.0,36997.0,3057820.0,0.0,113.0,1382924.497005988,1833674.7245508982,1267035.251497006,364695.0,1316051.0,873264.0,134941971.0,115668447.0,46462.0,2554226.0
3100,27/05/2021,Jammu and Kashmir,3155082.0,385525.0,1478.0,2613886.0,541196.0,1524046.0,1089359.0,481.0,37587.0,3117495.0,0.0,114.0,1376842.1137724551,1832673.4670658682,1265733.4431137724,408204.0,1327430.0,878005.0,134941971.0,115668447.0,46462.0,2613886.0
3101,28/05/2021,Jammu and Kashmir,3204395.0,368984.0,1458.0,2662543.0,541852.0,1554063.0,1107988.0,492.0,38100.0,3166295.0,0.0,115.0,1370759.7305389221,1831672.2095808382,1264431.6347305388,445166.0,1335767.0,881307.0,134941971.0,115668447.0,46462.0,2662543.0
3102,29/05/2021,Jammu and Kashmir,3242705.0,339406.0,1354.0,2699856.0,542849.0,1576619.0,1122738.0,499.0,38912.0,3203793.0,0.0,117.0,1364677.3473053891,1830670.9520958085,1263129.8263473054,467536.0,1346518.0,885476.0,134941971.0,115668447.0,46462.0,2699856.0
3103,30/05/2021,Jammu and Kashmir,3265442.0,265158.0,1037.0,2722017.0,543425.0,1589948.0,1131566.0,503.0,39319.0,3226123.0,0.0,117.0,1358594.9640718563,1829669.6946107785,1261828.0179640718,478833.0,1354404.0,888452.0,134941971.0,115668447.0,46462.0,2722017.0
3104,31/05/2021,Jammu and Kashmir,3301002.0,287193.0,1164.0,2754861.0,546141.0,1610368.0,1143983.0,510.0,41568.0,3259434.0,0.0,118.0,1352512.5808383233,1828668.4371257485,1260526.2095808382,495969.0,1365732.0,892819.0,134941971.0,115668447.0,46462.0,2754861.0
3105,01/06/2021,Jammu and Kashmir,3334213.0,278208.0,1016.0,2784248.0,549965.0,1628572.0,1155164.0,512.0,44683.0,3289530.0,0.0,120.0,1346430.1976047903,1827667.1796407185,1259224.4011976048,510223.0,1376760.0,896917.0,134941971.0,115668447.0,46462.0,2784248.0
3106,02/06/2021,Jammu and Kashmir,3367582.0,273951.0,989.0,2813904.0,553678.0,1646905.0,1166483.0,516.0,47788.0,3319794.0,0.0,121.0,1340347.8143712576,1826665.9221556885,1257922.5928143712,523913.0,1388106.0,901530.0,134941971.0,115668447.0,46462.0,2813904.0
3107,03/06/2021,Jammu and Kashmir,3398622.0,277715.0,986.0,2841416.0,557206.0,1663258.0,1177637.0,521.0,51441.0,3347181.0,0.0,122.0,1334265.4311377245,1825664.6646706588,1256620.7844311376,536832.0,1398505.0,905714.0,134941971.0,115668447.0,46462.0,2841416.0
3108,04/06/2021,Jammu and Kashmir,3429944.0,293348.0,1038.0,2868479.0,561465.0,1679077.0,1188869.0,533.0,55774.0,3374170.0,0.0,122.0,1328183.0479041915,1824663.4071856288,1255318.9760479042,548389.0,1409384.0,910321.0,134941971.0,115668447.0,46462.0,2868479.0
3109,05/06/2021,Jammu and Kashmir,3461430.0,285726.0,1089.0,2896360.0,565070.0,1694354.0,1201465.0,541.0,59277.0,3402153.0,0.0,122.0,1322100.6646706588,1823662.1497005988,1254017.1676646706,556159.0,1423632.0,916177.0,134941971.0,115668447.0,46462.0,2896360.0
3110,06/06/2021,Jammu and Kashmir,3476138.0,224102.0,954.0,2910164.0,565974.0,1701733.0,1207888.0,543.0,59759.0,3416379.0,0.0,123.0,1316018.2814371258,1822660.8922155688,1252715.3592814372,558058.0,1431998.0,919716.0,134941971.0,115668447.0,46462.0,2910164.0
3111,07/06/2021,Jammu and Kashmir,3501829.0,246276.0,1089.0,2932304.0,569525.0,1714113.0,1217640.0,551.0,62823.0,3439006.0,0.0,123.0,1309935.8982035927,1821659.6347305388,1251413.5508982036,563058.0,1444171.0,924678.0,134941971.0,115668447.0,46462.0,2932304.0
3112,08/06/2021,Jammu and Kashmir,3528456.0,237518.0,1053.0,2955248.0,573208.0,1726658.0,1228036.0,554.0,65729.0,3462727.0,0.0,124.0,1303853.51497006,1820658.377245509,1250111.74251497,568949.0,1456184.0,929715.0,134941971.0,115668447.0,46462.0,2955248.0
3113,09/06/2021,Jammu and Kashmir,3549785.0,246773.0,948.0,2974987.0,574798.0,1737999.0,1236426.0,562.0,66508.0,3483277.0,0.0,124.0,1297771.131736527,1819657.119760479,1248809.9341317366,574998.0,1465781.0,933804.0,134941971.0,115668447.0,46462.0,2974987.0
3114,10/06/2021,Jammu and Kashmir,3582621.0,318542.0,1229.0,3005115.0,577506.0,1755746.0,1248797.0,572.0,68619.0,3514002.0,0.0,124.0,1291688.748502994,1818655.862275449,1247508.125748503,593304.0,1474089.0,937302.0,134941971.0,115668447.0,46462.0,3005115.0
3115,11/06/2021,Jammu and Kashmir,3616809.0,273075.0,1189.0,3036734.0,580075.0,1773636.0,1262517.0,581.0,70437.0,3546372.0,0.0,124.0,1285606.3652694612,1817654.604790419,1246206.3173652694,611761.0,1483389.0,941151.0,134941971.0,115668447.0,46462.0,3036734.0
3116,12/06/2021,Jammu and Kashmir,3651569.0,283158.0,1171.0,3068862.0,582707.0,1791288.0,1276990.0,584.0,72430.0,3579139.0,0.0,124.0,1279523.982035928,1816653.3473053891,1244904.508982036,629647.0,1493578.0,945192.0,134941971.0,115668447.0,46462.0,3068862.0
3117,13/06/2021,Jammu and Kashmir,3680941.0,279652.0,1060.0,3097492.0,583449.0,1807894.0,1289011.0,587.0,72724.0,3608217.0,0.0,124.0,1273441.5988023952,1815652.0898203594,1243602.7005988024,650545.0,1498926.0,947566.0,134941971.0,115668447.0,46462.0,3097492.0
3118,14/06/2021,Jammu and Kashmir,3732404.0,345689.0,1323.0,3146640.0,585764.0,1836860.0,1309181.0,599.0,74282.0,3658122.0,0.0,124.0,1267359.2155688624,1814650.8323353294,1242300.8922155688,689191.0,1506258.0,950716.0,134941971.0,115668447.0,46462.0,3146640.0
3119,15/06/2021,Jammu and Kashmir,3782472.0,359895.0,1354.0,3194499.0,587973.0,1866376.0,1327514.0,609.0,75748.0,3706724.0,0.0,124.0,1261276.8323353291,1813649.5748502994,1240999.0838323354,726097.0,1514053.0,953837.0,134941971.0,115668447.0,46462.0,3194499.0
3120,16/06/2021,Jammu and Kashmir,3818944.0,305432.0,1238.0,3229615.0,589329.0,1888104.0,1340895.0,616.0,76101.0,3742843.0,0.0,124.0,1255194.4491017964,1812648.3173652694,1239697.2754491018,751710.0,1520782.0,956594.0,134941971.0,115668447.0,46462.0,3229615.0
3121,17/06/2021,Jammu and Kashmir,3860287.0,335286.0,1326.0,3267877.0,592410.0,1910974.0,1356281.0,622.0,77426.0,3782861.0,0.0,124.0,1249112.0658682636,1811647.0598802394,1238395.4670658682,779116.0,1528471.0,959749.0,134941971.0,115668447.0,46462.0,3267877.0
3122,18/06/2021,Jammu and Kashmir,3910835.0,347022.0,1389.0,3313601.0,597234.0,1938343.0,1374632.0,626.0,78771.0,3832064.0,0.0,124.0,1243029.6826347304,1810645.8023952097,1237093.6586826348,804773.0,1543093.0,965182.0,134941971.0,115668447.0,46462.0,3313601.0
3123,19/06/2021,Jammu and Kashmir,3953717.0,319182.0,1359.0,3351691.0,602026.0,1960759.0,1390298.0,634.0,80008.0,3873709.0,0.0,124.0,1236947.2994011976,1809644.5449101797,1235791.8502994012,825907.0,1555327.0,969899.0,134941971.0,115668447.0,46462.0,3351691.0
3124,20/06/2021,Jammu and Kashmir,3970723.0,249321.0,956.0,3367528.0,603195.0,1970058.0,1396836.0,634.0,80196.0,3890527.0,0.0,124.0,1230864.9161676648,1808643.2874251497,1234490.0419161676,832799.0,1561777.0,972393.0,134941971.0,115668447.0,46462.0,3367528.0
3125,21/06/2021,Jammu and Kashmir,4009211.0,323575.0,1143.0,3402011.0,607200.0,1990118.0,1411243.0,650.0,81727.0,3927484.0,0.0,124.0,1224782.5329341316,1807642.0299401197,1233188.2335329342,855010.0,1570270.0,976153.0,134941971.0,115668447.0,46462.0,3402011.0
3126,22/06/2021,Jammu and Kashmir,4051418.0,349813.0,1195.0,3439485.0,611933.0,2011079.0,1427749.0,657.0,83446.0,3967972.0,0.0,124.0,1218700.1497005988,1806640.7724550897,1231886.4251497006,882097.0,1577340.0,979456.0,134941971.0,115668447.0,46462.0,3439485.0
3127,23/06/2021,Jammu and Kashmir,4119122.0,526035.0,1594.0,3502239.0,616883.0,2046059.0,1455513.0,667.0,85243.0,4033879.0,0.0,124.0,1212617.7664670658,1805639.51497006,1230584.616766467,929339.0,1588040.0,984232.0,134941971.0,115668447.0,46462.0,3502239.0
3128,24/06/2021,Jammu and Kashmir,4169680.0,396332.0,1414.0,3546680.0,623000.0,2070841.0,1475164.0,675.0,87546.0,4082134.0,0.0,124.0,1206535.3832335328,1804638.25748503,1229282.8083832336,962952.0,1595923.0,987144.0,134941971.0,115668447.0,46462.0,3546680.0
3129,25/06/2021,Jammu and Kashmir,4232071.0,549342.0,1599.0,3602396.0,629675.0,2526566.0,1704739.0,766.0,87980.0,4144091.0,0.0,125.0,1200453.0,1803637.0,1227981.0,956154.5089285715,1583311.4375,979539.8303571428,134941971.0,115668447.0,46462.0,3479768.0
3130,26/06/2021,Jammu and Kashmir,4282658.0,460790.0,1467.0,3643605.0,639053.0,2554480.0,1727402.0,776.0,91484.0,4191174.0,0.0,125.0,1230525.0,1817660.0,1234473.0,949357.0178571428,1570699.875,971935.6607142857,134941971.0,115668447.0,46462.0,3412856.0
3131,27/06/2021,Jammu and Kashmir,4344943.0,525060.0,1433.0,3699377.0,645566.0,2590081.0,1754077.0,785.0,95203.0,4249740.0,0.0,127.0,1254292.0,1845098.0,1245553.0,942559.5267857143,1558088.3125,964331.4910714285,134941971.0,115668447.0,46462.0,3345944.0
3132,28/06/2021,Jammu and Kashmir,4416417.0,551738.0,1550.0,3758141.0,658276.0,2629961.0,1785657.0,799.0,104925.0,4311492.0,0.0,127.0,1286683.0,1872051.0,1257683.0,935762.0357142857,1545476.75,956727.3214285715,134941971.0,115668447.0,46462.0,3279032.0
3133,29/06/2021,Jammu and Kashmir,4467382.0,459553.0,1260.0,3801390.0,665992.0,2660022.0,1806554.0,806.0,115773.0,4351609.0,0.0,127.0,1304815.0,1895633.0,1266934.0,928964.5446428572,1532865.1875,949123.1517857143,134941971.0,115668447.0,46462.0,3212120.0
3134,30/06/2021,Jammu and Kashmir,4525535.0,535204.0,1442.0,3844705.0,680830.0,2692933.0,1831775.0,827.0,121874.0,4403661.0,0.0,128.0,1328590.0,1919258.0,1277687.0,922167.0535714285,1520253.625,941518.9821428572,134941971.0,115668447.0,46462.0,3145208.0
3135,01/07/2021,Jammu and Kashmir,4570376.0,443520.0,1204.0,3876688.0,693688.0,2719031.0,1850514.0,831.0,126507.0,4443869.0,0.0,130.0,1347494.0,1938072.0,1284810.0,915369.5625,1507642.0625,933914.8125,134941971.0,115668447.0,46462.0,3078296.0
3136,02/07/2021,Jammu and Kashmir,4670310.0,644440.0,1624.0,3948339.0,721971.0,2775274.0,1894196.0,840.0,131258.0,4539052.0,0.0,133.0,1401236.0,1969740.0,1299334.0,908572.0714285715,1495030.5,926310.6428571428,134941971.0,115668447.0,46462.0,3011384.0
3137,03/07/2021,Jammu and Kashmir,4759759.0,576389.0,1571.0,4013073.0,746686.0,2823855.0,1935050.0,854.0,135993.0,4623766.0,0.0,134.0,1451172.0,1997294.0,1311293.0,901774.5803571428,1482418.9375,918706.4732142857,134941971.0,115668447.0,46462.0,2944472.0
3138,04/07/2021,Jammu and Kashmir,4805884.0,458801.0,1227.0,4051232.0,754652.0,2848934.0,1956085.0,865.0,137699.0,4668185.0,0.0,135.0,1472889.0,2013779.0,1319216.0,894977.0892857143,1469807.375,911102.3035714285,134941971.0,115668447.0,46462.0,2877560.0
3139,05/07/2021,Jammu and Kashmir,4872354.0,510828.0,1208.0,4101877.0,770477.0,2885197.0,1986280.0,877.0,145316.0,4727038.0,0.0,136.0,1501732.0,2039724.0,1330898.0,888179.5982142857,1457195.8125,903498.1339285714,134941971.0,115668447.0,46462.0,2810648.0
3140,06/07/2021,Jammu and Kashmir,4928467.0,528591.0,1129.0,4147987.0,780480.0,2916878.0,2010696.0,893.0,155476.0,4772991.0,0.0,136.0,1523951.0,2063421.0,1341095.0,881382.1071428572,1444584.25,895893.9642857143,134941971.0,115668447.0,46462.0,2743736.0
3141,07/07/2021,Jammu and Kashmir,5003671.0,605441.0,1257.0,4209146.0,794525.0,2958036.0,2044732.0,903.0,158140.0,4845531.0,0.0,136.0,1554153.0,2095203.0,1354315.0,874584.6160714285,1431972.6875,888289.7946428572,134941971.0,115668447.0,46462.0,2676824.0
3142,08/07/2021,Jammu and Kashmir,5063909.0,507424.0,1095.0,4253650.0,810259.0,2990406.0,2072595.0,908.0,161449.0,4902460.0,0.0,136.0,1580456.0,2119271.0,1364182.0,867787.125,1419361.125,880685.625,134941971.0,115668447.0,46462.0,2609912.0
3143,09/07/2021,Jammu and Kashmir,5088504.0,360418.0,857.0,4271861.0,816643.0,3003963.0,2083626.0,915.0,162523.0,4925981.0,0.0,136.0,1591703.0,2128602.0,1368199.0,860989.6339285714,1406749.5625,873081.4553571428,134941971.0,115668447.0,46462.0,2543000.0
3144,10/07/2021,Jammu and Kashmir,5114832.0,394660.0,860.0,4293518.0,821314.0,3018676.0,2095237.0,919.0,164516.0,4950316.0,0.0,137.0,1599048.0,2142183.0,1373601.0,854192.1428571428,1394138.0,865477.2857142857,134941971.0,115668447.0,46462.0,2476088.0
3145,11/07/2021,Jammu and Kashmir,5149835.0,533088.0,1187.0,4314400.0,835435.0,3037891.0,2111018.0,926.0,165110.0,4984725.0,0.0,137.0,1615685.0,2154380.0,1379770.0,847394.6517857143,1381526.4375,857873.1160714285,134941971.0,115668447.0,46462.0,2409176.0
3146,12/07/2021,Jammu and Kashmir,5196038.0,516408.0,1204.0,4339069.0,856969.0,3064677.0,2130428.0,933.0,166895.0,5029143.0,0.0,137.0,1637315.0,2170731.0,1387992.0,840597.1607142857,1368914.875,850268.9464285714,134941971.0,115668447.0,46462.0,2342264.0
3147,13/07/2021,Jammu and Kashmir,5223791.0,412997.0,933.0,4354531.0,869260.0,3080241.0,2142612.0,938.0,168481.0,5055310.0,0.0,137.0,1650916.0,2179981.0,1392894.0,833799.6696428572,1356303.3125,842664.7767857143,134941971.0,115668447.0,46462.0,2275352.0
3148,14/07/2021,Jammu and Kashmir,5287631.0,275645.0,608.0,4411788.0,875843.0,3116653.0,2170034.0,944.0,172356.0,5115275.0,0.0,137.0,1665516.0,2210042.0,1412073.0,827002.1785714286,1343691.75,835060.6071428572,134941971.0,115668447.0,46462.0,2208440.0
3149,15/07/2021,Jammu and Kashmir,5363634.0,561742.0,1338.0,4452507.0,911127.0,3158659.0,2204021.0,954.0,177147.0,5186487.0,0.0,137.0,1695818.0,2240550.0,1427266.0,820204.6875,1331080.1875,827456.4375,134941971.0,115668447.0,46462.0,2141528.0
3150,16/07/2021,Jammu and Kashmir,5437313.0,609582.0,1526.0,4489337.0,947976.0,3199288.0,2237065.0,960.0,179867.0,5257446.0,0.0,137.0,1726873.0,2269294.0,1441146.0,813407.1964285714,1318468.625,819852.2678571428,134941971.0,115668447.0,46462.0,2074616.0
3151,17/07/2021,Jammu and Kashmir,5482249.0,447873.0,1183.0,4512931.0,969318.0,3223978.0,2257298.0,973.0,182297.0,5299952.0,0.0,148.0,1746578.0,2286381.0,1449290.0,806609.7053571428,1305857.0625,812248.0982142857,134941971.0,115668447.0,46462.0,2007704.0
3152,18/07/2021,Jammu and Kashmir,5534891.0,481437.0,1350.0,4544050.0,990841.0,3251799.0,2282115.0,977.0,182398.0,5352493.0,0.0,149.0,1772885.0,2303784.0,1458222.0,799812.2142857143,1293245.5,804643.9285714286,134941971.0,115668447.0,46462.0,1940792.0
3153,19/07/2021,Jammu and Kashmir,5622199.0,605766.0,1622.0,4585652.0,1036547.0,3298235.0,2322980.0,984.0,185159.0,5437040.0,0.0,149.0,1807841.0,2338815.0,1475543.0,793014.7232142857,1280633.9375,797039.7589285714,134941971.0,115668447.0,46462.0,1873880.0
3154,20/07/2021,Jammu and Kashmir,5676697.0,521583.0,1402.0,4615137.0,1061560.0,3328023.0,2347677.0,997.0,187413.0,5489284.0,0.0,149.0,1832528.0,2359557.0,1484612.0,786217.2321428572,1268022.375,789435.5892857143,134941971.0,115668447.0,46462.0,1806968.0
3155,21/07/2021,Jammu and Kashmir,5687736.0,173635.0,553.0,4622017.0,1065719.0,3333794.0,2352943.0,999.0,187438.0,5500298.0,0.0,149.0,1837998.0,2363691.0,1486047.0,779419.7410714286,1255410.8125,781831.4196428572,134941971.0,115668447.0,46462.0,1740056.0
3156,22/07/2021,Jammu and Kashmir,5698733.0,192744.0,603.0,4628601.0,1070132.0,3339522.0,2358212.0,999.0,189283.0,5509450.0,0.0,150.0,1843231.0,2367994.0,1487508.0,772622.25,1242799.25,774227.25,134941971.0,115668447.0,46462.0,1673144.0
3157,23/07/2021,Jammu and Kashmir,5734546.0,434966.0,1126.0,4645667.0,1088879.0,3359356.0,2374184.0,1006.0,191801.0,5542745.0,0.0,150.0,1856515.0,2383828.0,1494203.0,765824.7589285714,1230187.6875,766623.0803571428,134941971.0,115668447.0,46462.0,1606232.0
3158,24/07/2021,Jammu and Kashmir,5820526.0,628024.0,1615.0,4687048.0,1133478.0,3405202.0,2414305.0,1019.0,194311.0,5626215.0,0.0,152.0,1892420.0,2417702.0,1510404.0,759027.2678571428,1217576.125,759018.9107142857,134941971.0,115668447.0,46462.0,1539320.0
3159,25/07/2021,Jammu and Kashmir,5861643.0,521356.0,1351.0,4711124.0,1150519.0,3427096.0,2433523.0,1024.0,194437.0,5667206.0,0.0,152.0,1909425.0,2434256.0,1517962.0,752229.7767857143,1204964.5625,751414.7410714285,134941971.0,115668447.0,46462.0,1472408.0
3160,26/07/2021,Jammu and Kashmir,5921876.0,540996.0,1371.0,4741621.0,1180255.0,3459813.0,2461030.0,1033.0,196552.0,5725324.0,0.0,152.0,1934620.0,2457831.0,1529425.0,745432.2857142857,1192353.0,743810.5714285714,134941971.0,115668447.0,46462.0,1405496.0
3161,27/07/2021,Jammu and Kashmir,5958646.0,417309.0,1157.0,4762219.0,1196427.0,3479631.0,2477976.0,1039.0,198969.0,5759677.0,0.0,152.0,1952158.0,2470832.0,1535656.0,738634.7946428572,1179741.4375,736206.4017857143,134941971.0,115668447.0,46462.0,1338584.0
3162,28/07/2021,Jammu and Kashmir,6033327.0,0.0,0.0,4805043.0,1228284.0,3519090.0,2513189.0,1048.0,200430.0,5832897.0,0.0,153.0,1988991.0,2496527.0,1547809.0,731837.3035714286,1167129.875,728602.2321428572,134941971.0,115668447.0,46462.0,1271672.0
3163,29/07/2021,Jammu and Kashmir,6104697.0,614904.0,1603.0,4843934.0,1260763.0,3556634.0,2547002.0,1061.0,204552.0,5900145.0,0.0,153.0,2023348.0,2521987.0,1559362.0,725039.8125,1154518.3125,720998.0625,134941971.0,115668447.0,46462.0,1204760.0
3164,30/07/2021,Jammu and Kashmir,6161545.0,535106.0,1500.0,4874004.0,1287541.0,3586823.0,2573650.0,1072.0,208050.0,5953495.0,0.0,155.0,2048351.0,2543891.0,1569303.0,718242.3214285714,1141906.75,713393.8928571428,134941971.0,115668447.0,46462.0,1137848.0
3165,31/07/2021,Jammu and Kashmir,6215340.0,528829.0,1406.0,4906292.0,1309048.0,3615312.0,2598949.0,1079.0,213434.0,6001906.0,0.0,157.0,2074215.0,2562917.0,1578208.0,711444.8303571428,1129295.1875,705789.7232142857,134941971.0,115668447.0,46462.0,1070936.0
3166,01/08/2021,Jammu and Kashmir,6304714.0,579582.0,1440.0,4980566.0,1324148.0,3663151.0,2640468.0,1095.0,214967.0,6089747.0,0.0,157.0,2108343.0,2597633.0,1598738.0,704647.3392857143,1116683.625,698185.5535714286,134941971.0,115668447.0,46462.0,1004024.0
